,Unnamed: 0,VendorID,passenger_count,trip_distance,RatecodeID,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee
2697227,2697227,2,2.0,18.03,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2697694,2697694,1,1.0,16.8,2.0,230,132,1,70.0,3.25,0.5,30.0,6.94,1.0,111.69,2.5,0.0,0.75
2697868,2697868,2,4.0,16.55,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2699289,2699289,2,1.0,15.84,2.0,230,132,1,70.0,0.0,0.5,24.51,6.94,1.0,106.2,2.5,0.0,0.75
2700700,2700700,2,0.0,15.71,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2703645,2703645,2,2.0,15.6,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2704285,2704285,2,1.0,18.42,2.0,230,132,1,70.0,0.0,0.5,18.69,0.0,1.0,93.44,2.5,0.0,0.75
2704613,2704613,2,2.0,17.61,2.0,230,132,1,70.0,5.0,0.5,17.34,6.94,1.0,104.03,2.5,0.0,0.75
2705931,2705931,2,1.0,16.76,2.0,230,132,1,70.0,5.0,0.5,21.67,6.94,1.0,108.36,2.5,0.0,0.75
2709430,2709430,2,1.0,17.98,2.0,230,132,1,70.0,5.0,0.5,19.94,0.0,1.0,99.69,2.5,0.0,0.75
2709450,2709450,2,1.0,17.28,2.0,230,132,1,70.0,5.0,0.5,17.34,6.94,1.0,104.03,2.5,0.0,0.75
2709673,2709673,1,1.0,16.3,2.0,230,132,1,70.0,8.25,0.5,19.95,0.0,1.0,99.7,2.5,0.0,0.75
2711345,2711345,2,1.0,16.93,2.0,230,132,1,70.0,5.0,0.5,15.95,0.0,1.0,95.7,2.5,0.0,0.75
2713469,2713469,2,1.0,16.29,2.0,230,132,2,70.0,5.0,0.5,0.0,6.94,1.0,86.69,2.5,0.0,0.75
2717214,2717214,2,1.0,16.08,2.0,230,132,2,70.0,5.0,0.5,0.0,0.0,1.0,79.75,2.5,0.0,0.75
2719219,2719219,1,1.0,17.5,2.0,230,132,1,70.0,8.25,0.5,17.3,6.94,1.0,103.99,2.5,0.0,0.75
2719736,2719736,2,1.0,17.56,2.0,230,132,1,70.0,5.0,0.5,17.34,6.94,1.0,104.03,2.5,0.0,0.75
2722129,2722129,2,3.0,17.67,2.0,230,132,1,70.0,5.0,0.5,17.34,6.94,1.0,104.03,2.5,0.0,0.75
2723667,2723667,1,1.0,16.9,2.0,230,132,1,70.0,8.25,0.5,17.3,6.94,1.0,103.99,2.5,0.0,0.75
2724621,2724621,2,2.0,16.81,2.0,230,132,1,70.0,5.0,0.5,15.95,0.0,1.0,95.7,2.5,0.0,0.75
2731588,2731588,2,2.0,18.86,2.0,230,132,2,70.0,5.0,0.5,0.0,6.94,1.0,86.69,2.5,0.0,0.75
2734589,2734589,2,1.0,17.6,1.0,230,132,1,77.9,2.5,0.5,18.0,6.94,1.0,110.09,2.5,0.0,0.75
2747305,2747305,2,1.0,14.61,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2751767,2751767,2,2.0,17.17,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2754528,2754528,2,1.0,16.48,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2769008,2769008,7,1.0,15.33,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2775545,2775545,2,1.0,14.31,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2775890,2775890,2,2.0,16.76,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2777994,2777994,2,1.0,17.03,2.0,230,132,1,70.0,0.0,0.5,0.1,0.0,1.0,74.85,2.5,0.0,0.75
2778262,2778262,2,1.0,17.34,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2778304,2778304,2,1.0,18.63,5.0,230,132,1,97.0,0.0,0.0,5.0,6.94,1.0,113.19,2.5,0.0,0.75
2778780,2778780,2,2.0,16.55,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2778931,2778931,2,4.0,16.99,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2779455,2779455,2,2.0,18.31,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2780662,2780662,2,2.0,18.45,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2780802,2780802,2,1.0,20.39,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2780884,2780884,2,1.0,17.1,2.0,230,132,1,70.0,0.0,0.5,18.69,0.0,1.0,93.44,2.5,0.0,0.75
2780970,2780970,2,1.0,15.42,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2781388,2781388,2,2.0,17.71,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2781571,2781571,2,2.0,17.04,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2781632,2781632,1,1.0,24.7,2.0,230,132,1,70.0,3.25,0.5,16.35,6.94,1.0,98.04,2.5,0.0,0.75
2782082,2782082,2,3.0,18.43,2.0,230,132,1,70.0,0.0,0.5,16.19,6.94,1.0,97.88,2.5,0.0,0.75
2782120,2782120,1,2.0,17.6,2.0,230,132,1,70.0,3.25,0.5,16.3,6.94,1.0,97.99,2.5,0.0,0.75
2783127,2783127,2,2.0,17.12,2.0,230,132,1,70.0,0.0,0.5,15.0,6.94,1.0,96.69,2.5,0.0,0.75
2783190,2783190,1,1.0,16.6,2.0,230,132,1,70.0,3.25,0.5,16.35,6.94,1.0,98.04,2.5,0.0,0.75
2783480,2783480,2,1.0,17.02,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2783564,2783564,2,1.0,19.13,2.0,230,132,1,70.0,0.0,0.5,8.0,6.94,1.0,89.69,2.5,0.0,0.75
2784437,2784437,2,1.0,16.51,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2786333,2786333,2,1.0,16.53,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2790206,2790206,2,3.0,17.05,2.0,230,132,1,70.0,0.0,0.5,12.25,6.94,1.0,93.94,2.5,0.0,0.75
2790271,2790271,2,1.0,18.16,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2792324,2792324,2,1.0,16.88,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2794707,2794707,2,3.0,8.87,1.0,230,132,1,42.9,0.0,0.5,0.0,0.0,1.0,47.65,2.5,0.0,0.75
2795251,2795251,2,2.0,17.42,2.0,230,132,1,70.0,0.0,0.5,11.0,6.94,1.0,92.69,2.5,0.0,0.75
2795516,2795516,1,0.0,17.1,2.0,230,132,1,70.0,3.25,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2795795,2795795,2,1.0,17.51,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2795828,2795828,1,1.0,16.9,2.0,230,132,1,70.0,3.25,0.5,20.4,6.94,1.0,102.09,2.5,0.0,0.75
2796223,2796223,2,4.0,15.98,5.0,230,132,2,100.0,0.0,0.0,0.0,6.94,1.0,111.19,2.5,0.0,0.75
2796595,2796595,2,2.0,16.96,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2796685,2796685,2,2.0,17.14,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2796936,2796936,2,2.0,16.95,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2798861,2798861,2,2.0,17.57,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2800297,2800297,1,1.0,22.0,2.0,230,132,1,70.0,3.25,0.5,10.0,0.0,1.0,84.75,2.5,0.0,0.75
2801098,2801098,2,4.0,16.76,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2802494,2802494,1,1.0,16.8,2.0,230,132,2,70.0,3.25,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2803004,2803004,2,4.0,16.3,5.0,230,132,1,86.0,0.0,0.0,18.05,0.0,1.0,108.3,2.5,0.0,0.75
2803204,2803204,2,3.0,16.77,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2803374,2803374,2,2.0,18.9,2.0,230,132,1,70.0,0.0,0.5,22.43,0.0,1.0,97.18,2.5,0.0,0.75
2803648,2803648,1,2.0,17.0,2.0,230,132,1,70.0,3.25,0.5,20.4,6.94,1.0,102.09,2.5,0.0,0.75
2803809,2803809,2,1.0,18.07,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2804347,2804347,2,1.0,17.67,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2804405,2804405,2,2.0,18.41,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2804430,2804430,2,2.0,17.05,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2804643,2804643,2,2.0,17.53,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2805365,2805365,2,2.0,17.19,2.0,230,132,1,70.0,0.0,0.5,12.25,6.94,1.0,93.94,2.5,0.0,0.75
2805375,2805375,2,1.0,17.34,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2805951,2805951,2,1.0,18.13,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2807036,2807036,2,2.0,14.62,2.0,230,132,2,70.0,0.0,0.5,0.0,10.0,1.0,84.75,2.5,0.0,0.75
2808435,2808435,2,1.0,18.4,5.0,230,132,1,85.0,0.0,0.0,15.0,6.94,1.0,111.19,2.5,0.0,0.75
2809212,2809212,2,2.0,17.71,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2810514,2810514,2,1.0,16.4,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0,0.0
2811632,2811632,2,3.0,17.02,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2811825,2811825,2,1.0,17.29,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2812043,2812043,2,1.0,17.47,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2812511,2812511,2,2.0,18.41,2.0,230,132,2,-70.0,0.0,-0.5,0.0,0.0,-1.0,-74.75,-2.5,0.0,-0.75
2812512,2812512,2,2.0,18.41,2.0,230,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.75,2.5,0.0,0.75
2813452,2813452,2,1.0,17.61,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2813652,2813652,2,1.0,17.32,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2814888,2814888,2,3.0,17.39,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2815211,2815211,2,2.0,16.8,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2815242,2815242,2,2.0,17.16,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2815799,2815799,1,1.0,16.1,2.0,230,132,1,70.0,3.25,0.5,20.4,6.94,1.0,102.09,2.5,0.0,0.75
2815830,2815830,1,1.0,16.8,2.0,230,132,1,70.0,3.25,0.5,20.4,6.94,1.0,102.09,2.5,0.0,0.75
2817968,2817968,2,2.0,17.06,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2818559,2818559,2,2.0,16.93,2.0,230,132,1,70.0,0.0,0.5,5.0,0.0,1.0,79.75,2.5,0.0,0.75
2818734,2818734,2,2.0,16.82,2.0,230,132,1,70.0,0.0,0.5,9.0,6.94,1.0,93.19,2.5,0.0,0.75
2818959,2818959,2,1.0,16.7,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2819503,2819503,2,1.0,17.06,2.0,230,132,1,70.0,0.0,0.5,12.25,6.94,1.0,93.94,2.5,0.0,0.75
2823081,2823081,2,1.0,16.75,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2823421,2823421,2,2.0,16.86,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2823640,2823640,2,2.0,16.86,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2823836,2823836,2,1.0,16.9,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2824099,2824099,2,1.0,16.88,2.0,230,132,1,70.0,0.0,0.5,3.0,6.94,1.0,84.69,2.5,0.0,0.75
2824438,2824438,2,4.0,15.94,5.0,230,132,1,83.0,0.0,0.0,17.45,0.0,1.0,104.7,2.5,0.0,0.75
2825350,2825350,2,2.0,16.56,2.0,230,132,1,70.0,0.0,0.5,18.3,6.94,1.0,99.99,2.5,0.0,0.75
2827233,2827233,2,1.0,21.15,3.0,230,132,4,-103.5,0.0,0.0,0.0,-6.94,-1.0,-112.19,0.0,0.0,-0.75
2827234,2827234,2,1.0,21.15,3.0,230,132,4,103.5,0.0,0.0,0.0,6.94,1.0,112.19,0.0,0.0,0.75
2830956,2830956,2,1.0,21.82,2.0,230,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.75,2.5,0.0,0.75
2832092,2832092,2,2.0,16.62,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2832893,2832893,2,1.0,16.58,2.0,230,132,1,70.0,0.0,0.5,2.0,0.0,1.0,76.75,2.5,0.0,0.75
2833059,2833059,2,3.0,16.53,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2836166,2836166,2,1.0,17.28,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2836672,2836672,2,3.0,18.68,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2838174,2838174,2,1.0,17.99,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2840294,2840294,2,1.0,18.54,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2840300,2840300,2,2.0,16.79,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2841057,2841057,2,2.0,17.52,5.0,230,132,1,107.0,0.0,0.0,0.0,0.0,1.0,111.25,2.5,0.0,0.75
2843748,2843748,2,1.0,17.27,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2848765,2848765,2,4.0,16.6,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2852670,2852670,2,1.0,17.43,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2855257,2855257,2,2.0,17.69,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2868716,2868716,2,2.0,18.69,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2893224,2893224,2,1.0,17.54,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2893419,2893419,7,1.0,16.95,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2893575,2893575,2,1.0,17.35,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2894280,2894280,2,1.0,16.8,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2894395,2894395,2,4.0,17.4,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2894682,2894682,2,1.0,17.19,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2894825,2894825,1,1.0,17.6,2.0,230,132,1,70.0,3.25,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2894973,2894973,2,1.0,17.02,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2895123,2895123,2,1.0,18.03,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2895813,2895813,2,3.0,18.25,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2895988,2895988,2,2.0,17.32,5.0,230,132,1,90.0,0.0,0.0,18.85,0.0,1.0,113.1,2.5,0.0,0.75
2896431,2896431,2,2.0,17.28,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2896825,2896825,2,1.0,18.46,2.0,230,132,1,70.0,0.0,0.5,25.26,6.94,1.0,109.45,2.5,0.0,0.75
2897086,2897086,2,1.0,17.33,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2898147,2898147,2,1.0,16.05,2.0,230,132,1,70.0,0.0,0.5,16.84,6.94,1.0,101.03,2.5,0.0,0.75
2898194,2898194,7,2.0,17.65,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2898680,2898680,2,2.0,16.92,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2898752,2898752,2,1.0,17.21,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2899050,2899050,2,2.0,16.16,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2900031,2900031,2,2.0,17.0,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2900279,2900279,2,1.0,17.02,2.0,230,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.75,2.5,0.0,0.75
2900844,2900844,2,2.0,16.96,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2900966,2900966,2,1.0,17.79,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2901527,2901527,1,1.0,18.0,2.0,230,132,1,70.0,3.25,0.5,16.3,6.94,1.0,97.99,2.5,0.0,0.75
2902380,2902380,2,1.0,18.02,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2902564,2902564,2,1.0,16.98,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2902816,2902816,2,2.0,16.95,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2902865,2902865,1,0.0,16.9,2.0,230,132,1,70.0,3.25,0.5,15.0,6.94,1.0,96.69,2.5,0.0,0.75
2902930,2902930,2,2.0,17.39,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2904257,2904257,1,2.0,18.1,2.0,230,132,1,70.0,3.25,0.5,20.4,6.94,1.0,102.09,2.5,0.0,0.75
2904688,2904688,2,2.0,18.29,2.0,230,132,1,70.0,0.0,0.5,7.0,6.94,1.0,88.69,2.5,0.0,0.75
2906073,2906073,2,2.0,16.64,2.0,230,132,1,70.0,0.0,0.5,20.0,6.94,1.0,101.69,2.5,0.0,0.75
2906682,2906682,2,2.0,16.39,5.0,230,132,1,120.0,0.0,0.0,26.24,6.94,1.0,157.43,2.5,0.0,0.75
2907446,2907446,1,1.0,17.1,2.0,230,132,1,70.0,3.25,0.5,16.35,6.94,1.0,98.04,2.5,0.0,0.75
2907653,2907653,2,1.0,17.68,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2908040,2908040,2,2.0,17.6,2.0,230,132,1,70.0,0.0,0.5,12.25,6.94,1.0,93.94,2.5,0.0,0.75
2908073,2908073,2,1.0,17.9,2.0,230,132,1,70.0,0.0,0.5,20.0,6.94,1.0,101.69,2.5,0.0,0.75
2908150,2908150,2,1.0,16.87,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2908328,2908328,2,1.0,18.03,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2908386,2908386,2,1.0,17.83,2.0,230,132,1,70.0,0.0,0.5,2.0,6.94,1.0,83.69,2.5,0.0,0.75
2908689,2908689,2,2.0,17.43,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2910118,2910118,1,1.0,16.6,2.0,230,132,1,70.0,3.25,0.5,18.7,0.0,1.0,93.45,2.5,0.0,0.75
2910357,2910357,2,1.0,17.54,3.0,230,132,1,93.0,0.0,0.0,20.34,6.94,1.0,122.03,0.0,0.0,0.75
2910715,2910715,2,2.0,16.72,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2911362,2911362,2,1.0,13.05,5.0,230,132,1,87.0,0.0,0.0,19.64,6.94,1.0,117.83,2.5,0.0,0.75
2911879,2911879,2,2.0,16.67,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2913877,2913877,2,2.0,17.88,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2913948,2913948,1,1.0,15.7,2.0,230,132,1,70.0,3.25,0.5,16.35,6.94,1.0,98.04,2.5,0.0,0.75
2915237,2915237,7,1.0,17.7,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2917364,2917364,2,2.0,17.23,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2917541,2917541,2,1.0,17.65,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2918396,2918396,2,2.0,16.37,2.0,230,132,1,70.0,0.0,0.5,2.0,6.94,1.0,83.69,2.5,0.0,0.75
2918762,2918762,2,2.0,24.61,2.0,230,132,1,70.0,0.0,0.5,7.0,6.94,1.0,88.69,2.5,0.0,0.75
2919188,2919188,2,1.0,17.1,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2919867,2919867,2,2.0,16.97,2.0,230,132,1,70.0,0.0,0.5,24.51,6.94,1.0,106.2,2.5,0.0,0.75
2920050,2920050,2,2.0,17.16,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2920677,2920677,2,2.0,15.73,2.0,230,132,1,70.0,0.0,0.5,12.0,6.94,1.0,93.69,2.5,0.0,0.75
2921968,2921968,1,1.0,16.7,2.0,230,132,1,70.0,3.25,0.5,16.35,6.94,1.0,98.04,2.5,0.0,0.75
2922649,2922649,2,2.0,17.75,2.0,230,132,2,70.0,0.0,0.5,0.0,0.0,1.0,74.75,2.5,0.0,0.75
2922732,2922732,2,1.0,17.48,1.0,230,132,2,82.1,0.0,0.5,0.0,0.0,1.0,86.85,2.5,0.0,0.75
2923656,2923656,2,1.0,17.13,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2923735,2923735,2,2.0,17.14,2.0,230,132,1,70.0,0.0,0.5,5.0,6.94,1.0,86.69,2.5,0.0,0.75
2926282,2926282,2,1.0,14.82,2.0,230,132,1,70.0,0.0,0.5,18.69,0.0,1.0,93.44,2.5,0.0,0.75
2926800,2926800,2,1.0,19.05,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2926981,2926981,2,1.0,17.2,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2927095,2927095,2,2.0,16.63,2.0,230,132,1,70.0,0.0,0.5,15.0,6.94,1.0,96.69,2.5,0.0,0.75
2928391,2928391,2,4.0,16.55,2.0,230,132,1,70.0,0.0,0.5,10.0,6.94,1.0,91.69,2.5,0.0,0.75
2929536,2929536,2,1.0,17.37,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2929638,2929638,1,2.0,20.0,5.0,230,132,2,85.0,0.75,0.0,0.0,0.0,1.0,86.75,0.0,0.0,0.75
2929641,2929641,2,1.0,17.97,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2930271,2930271,2,1.0,17.27,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2932005,2932005,1,2.0,17.2,5.0,230,132,2,86.69,0.75,0.0,0.0,0.0,1.0,88.44,0.0,0.0,0.75
2932591,2932591,2,2.0,18.9,2.0,230,132,1,70.0,0.0,0.5,14.95,0.0,1.0,89.7,2.5,0.0,0.75
2933712,2933712,2,1.0,16.65,2.0,230,132,1,70.0,0.0,0.5,16.84,6.94,1.0,101.03,2.5,0.0,0.75
2934055,2934055,2,2.0,17.2,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2934822,2934822,2,2.0,17.37,2.0,230,132,2,70.0,0.0,0.5,0.0,10.12,1.0,84.87,2.5,0.0,0.75
2936575,2936575,2,2.0,16.51,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2936977,2936977,2,2.0,16.32,2.0,230,132,1,70.0,0.0,0.5,16.34,6.94,1.0,98.03,2.5,0.0,0.75
2939269,2939269,2,2.0,16.56,2.0,230,132,1,70.0,0.0,0.5,20.42,6.94,1.0,102.11,2.5,0.0,0.75
2939770,2939770,2,2.0,16.48,2.0,230,132,1,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
2940399,2940399,7,1.0,17.55,2.0,230,132,2,70.0,0.0,0.5,0.0,6.94,1.0,81.69,2.5,0.0,0.75
